saleprice,lot_frontage,lot_shape,overall_qual,year_remod/add,mas_vnr_area,bsmt_qual,electrical,wood_deck_sf,open_porch_sf,bsmt_exposure,bsmtfin_type_1,heating_qc,kitchen_qual,totrms_abvgrd,fireplace_qu,garage_yr_blt,garage_finish,garage_area,garage_qual,paved_drive,house_age,house_area,location,total_bath,ms_subclass_30,ms_subclass_60,ms_zoning_RM,mas_vnr_type_None,foundation_PConc,foundation_CBlock,central_air_Y,garage_type_Attchd,garage_type_Detchd,sale_type_New
11.695247021764184,60.0,4,5,1978,0.0,3,5,0,0,1,1,4,3,6,0,1950,1,400.0,2,3,3923,2188.0,1,2.0,0,0,1,1,0,0,1,0,1,0
12.025749091398891,61.0,3,7,2004,0.0,4,5,0,0,3,6,5,4,7,0,2004,3,400.0,3,3,4013,1758.0,3,2.5,0,0,0,1,1,0,1,0,0,0
12.160028707028768,43.0,4,7,2006,14.0,4,5,156,20,1,6,5,4,7,4,2005,3,437.0,3,3,4013,2850.0,4,2.0,0,0,0,0,1,0,1,1,0,0
11.992260421644849,56.0,3,6,1997,0.0,4,5,0,0,1,1,4,3,7,3,1997,3,390.0,3,3,4004,1768.0,3,2.5,0,0,0,1,1,0,1,0,0,0
11.77528972943772,70.0,3,5,1975,0.0,3,5,278,82,4,3,3,3,7,3,1955,2,310.0,3,3,3962,2615.0,3,1.0,0,0,0,1,0,1,1,1,0,0
11.794337924408412,80.0,4,5,1963,0.0,3,5,0,24,1,6,3,3,5,0,1996,1,624.0,3,3,3970,1940.0,2,2.0,0,0,0,1,0,1,1,0,1,0
11.877568578558138,70.0,4,5,1970,0.0,4,5,143,0,4,5,5,4,5,0,1979,1,912.0,3,3,3978,1768.0,2,1.0,0,0,0,1,1,0,1,0,0,0
11.856515169360303,63.0,3,5,1979,0.0,0,5,0,0,0,0,3,3,11,0,1979,3,579.0,3,3,3986,2233.0,1,2.5,0,0,0,1,0,0,1,1,0,0
11.669929213779891,60.0,4,4,2006,0.0,3,5,352,0,1,3,4,4,5,0,1975,1,728.0,3,3,3979,1260.0,4,1.0,0,0,0,1,0,1,1,0,1,0
11.344506813345266,60.0,4,6,1982,0.0,3,5,53,0,4,6,4,3,5,0,1935,0,0.0,0,1,3941,1274.0,1,2.0,0,0,1,1,0,1,0,0,0,0
12.4529327234617,82.5,3,4,1994,0.0,4,5,224,137,5,4,5,4,6,4,1954,3,529.0,3,3,3962,3027.0,5,2.0,0,0,0,1,0,1,1,1,0,0
11.67419361256635,70.0,4,5,1965,0.0,3,5,0,0,1,4,5,3,5,0,1965,1,429.0,3,3,3974,1850.0,3,1.5,0,0,0,1,0,1,1,0,1,0
11.982929094215963,130.0,3,5,1950,0.0,3,5,0,70,1,3,5,3,7,3,1940,1,256.0,3,3,3949,2036.0,4,2.5,0,0,0,1,0,0,1,0,1,0
12.138863895836725,81.0,4,5,1998,0.0,3,5,0,0,1,3,4,3,6,4,1956,1,323.0,3,3,3963,2615.0,2,2.0,0,0,0,1,0,1,1,1,0,0
12.765688433465597,110.0,4,8,2003,280.0,5,5,192,228,3,6,5,4,7,4,2003,3,818.0,3,3,4010,3702.0,5,3.5,0,1,0,0,1,0,1,1,0,0
11.79810440720389,60.0,4,5,1974,0.0,4,5,0,45,3,1,3,3,8,0,1982,1,480.0,3,3,3982,2688.0,3,3.0,0,0,0,1,0,1,1,0,1,0
12.942039823273047,105.0,4,8,2007,554.0,5,5,358,78,5,6,5,5,9,5,2007,3,650.0,3,3,4015,4882.0,5,3.5,0,0,0,0,1,0,1,1,0,0
12.077670930725647,51.0,4,7,2007,130.0,4,5,143,20,1,5,5,4,7,3,2007,2,660.0,3,3,4016,2955.0,4,2.5,0,0,0,0,1,0,1,1,0,0
12.6862184189149,84.0,4,9,2009,242.0,5,5,185,24,5,6,5,5,8,4,2009,3,1138.0,3,3,4018,3235.0,4,2.5,0,0,0,0,1,0,1,1,0,1
12.128111104060462,65.0,4,7,2003,0.0,4,5,0,39,3,6,5,4,6,0,2003,2,531.0,3,3,4010,2674.0,4,3.0,0,0,0,1,1,0,1,1,0,0
11.773750083252128,60.0,4,6,1950,0.0,3,5,228,0,1,4,5,3,4,2,1949,1,240.0,3,3,3940,1632.0,3,2.0,1,0,0,1,0,1,1,1,0,0
12.301382825334498,95.0,4,7,2005,226.0,4,5,0,70,3,4,5,4,7,4,2005,2,532.0,3,3,4015,3082.0,5,2.0,0,0,0,0,1,0,1,1,0,1
11.79810440720389,51.0,4,4,1995,0.0,3,5,0,0,1,1,5,4,6,0,1935,1,240.0,3,3,3944,2457.0,2,1.0,0,0,1,1,0,0,1,0,1,0
11.801856756822442,60.0,4,4,1996,0.0,3,3,0,204,1,1,3,3,6,0,1949,1,384.0,3,3,3958,2293.0,3,2.0,0,0,0,1,0,1,1,0,1,0
12.0435537160324,74.0,3,6,1976,0.0,3,5,0,0,1,1,3,3,9,0,1976,1,776.0,3,3,3986,4006.0,3,3.0,0,0,0,1,0,1,1,0,0,0
12.031719258385396,63.0,3,6,1994,0.0,4,5,290,84,1,1,4,3,7,3,1993,2,392.0,3,3,4000,2545.0,3,2.5,0,1,0,1,1,0,1,1,0,0
11.854740546001937,60.0,4,6,1994,0.0,2,5,0,0,1,3,5,3,6,0,1970,1,624.0,3,3,3932,2208.0,1,1.5,0,0,1,1,0,1,1,0,1,0
12.225875272826354,60.0,4,6,2003,0.0,4,5,188,30,1,1,5,3,7,3,1999,3,482.0,3,3,4006,3237.0,3,3.5,0,1,0,1,1,0,1,1,0,0
12.312682380588432,63.0,3,7,2001,180.0,4,5,144,48,1,1,5,4,8,4,2001,3,434.0,3,3,4011,2919.0,3,2.5,0,1,0,0,1,0,1,0,0,0
11.809319478024031,69.0,3,5,1962,0.0,3,5,150,72,4,4,3,3,6,0,1962,1,300.0,3,3,3968,1924.0,3,2.0,0,0,0,1,0,1,1,1,0,0
12.273731294003989,45.0,3,8,2004,0.0,4,5,160,56,4,6,5,4,6,4,2004,3,540.0,3,3,4011,2756.0,4,3.0,0,0,0,1,1,0,1,1,0,0
11.694413341015606,65.0,4,5,1950,0.0,4,5,0,0,3,3,3,3,5,4,1939,1,410.0,3,3,3945,1911.0,1,2.0,0,0,1,1,0,1,1,0,1,0
11.6784399034478,92.0,4,4,1955,270.0,3,3,0,0,1,5,3,2,8,0,1955,0,0.0,0,3,3963,2880.0,1,2.0,0,0,0,0,0,1,0,0,0,0
11.813030057420567,70.0,4,5,2002,45.0,3,5,0,16,1,3,5,3,6,0,1960,2,254.0,3,3,3967,2144.0,3,1.0,0,0,0,0,0,1,1,1,0,0
12.240474072247506,64.0,4,6,2000,0.0,3,5,0,0,1,1,4,4,8,4,1922,1,370.0,3,1,3931,2681.0,2,1.5,0,0,0,1,0,0,1,0,1,0
11.824079893607152,60.0,4,6,1950,0.0,3,5,342,0,1,3,2,3,7,4,1925,1,576.0,3,3,3933,2875.0,2,2.0,0,0,0,1,1,0,1,0,1,0
11.588960151246226,50.0,4,4,2000,0.0,3,5,0,0,1,1,5,3,4,0,1954,1,281.0,2,3,3962,1802.0,1,1.0,0,0,1,1,0,1,1,0,1,0
11.744037185933616,51.0,4,6,1950,0.0,3,5,225,0,1,2,4,3,6,4,1968,1,528.0,3,3,3945,2270.0,2,2.5,0,0,1,1,0,0,1,0,1,0
12.2783933071098,141.0,3,6,1960,112.0,3,5,210,62,5,4,2,3,7,4,1960,3,528.0,3,2,3970,2736.0,3,2.0,0,0,0,0,0,1,1,1,0,0
12.962194625251508,96.0,4,10,2008,272.0,5,5,196,134,4,6,5,5,9,5,2008,3,846.0,3,3,4015,4014.0,5,3.5,0,1,0,0,1,0,1,0,0,1
11.898187865760873,80.0,4,5,2007,0.0,3,5,0,80,1,5,4,4,5,4,1950,1,264.0,3,3,3959,2226.0,3,1.0,0,0,0,1,0,1,1,1,0,0
11.901583454762012,64.0,4,6,2000,0.0,3,5,0,0,1,1,5,4,6,4,1916,1,440.0,3,3,3925,2048.0,4,1.0,1,0,0,1,0,0,1,0,1,0
12.855790268162783,104.0,3,9,2007,480.0,5,5,156,207,5,6,5,5,7,4,2007,3,706.0,3,3,4015,3900.0,5,3.0,0,0,0,0,1,0,1,1,0,0
12.394624752074764,80.0,4,7,1988,102.0,4,5,197,39,4,6,4,3,6,3,1988,3,604.0,3,3,3994,3717.0,3,2.5,0,0,0,0,0,1,1,1,0,0
11.901583454762012,63.0,4,6,1995,0.0,4,5,424,0,1,1,5,3,6,0,1994,1,400.0,3,3,3922,1940.0,4,1.0,0,0,0,1,0,0,1,0,1,0
12.779873068457553,101.0,3,8,2005,130.0,5,5,192,32,5,6,5,5,9,4,2005,3,683.0,3,3,4013,3668.0,5,3.5,0,1,0,0,1,0,1,0,0,0
11.603679828238691,50.0,4,5,1950,0.0,3,5,0,0,1,5,4,4,5,0,1924,0,0.0,0,3,3932,1568.0,2,2.0,0,0,1,1,0,0,1,0,0,0
10.714417768752456,50.0,4,2,1950,0.0,0,4,0,0,0,0,2,3,4,0,1965,1,308.0,3,1,3949,612.0,1,1.0,1,0,1,1,0,0,0,0,1,0
12.406561506279576,82.5,4,7,1950,0.0,3,5,56,0,3,1,5,3,10,3,1940,1,349.0,3,3,3950,3435.0,5,2.0,0,0,0,1,0,1,1,1,0,0
12.025749091398891,80.0,4,6,1953,238.0,3,5,110,0,1,6,3,3,7,4,1953,3,418.0,3,3,3962,3060.0,3,2.0,0,0,0,0,0,1,1,1,0,0
12.206072645530174,65.0,4,7,2002,214.0,4,5,386,63,1,1,5,4,7,0,2002,3,542.0,3,3,4009,2589.0,4,2.5,0,1,0,0,1,0,1,1,0,0
11.289781913656018,50.0,3,5,1950,0.0,3,5,0,108,1,1,4,3,4,0,1936,1,180.0,3,2,3942,1709.0,2,1.0,1,0,0,1,0,0,1,0,1,0
11.652687407345388,60.0,4,5,1990,0.0,3,5,0,0,1,3,3,3,5,0,1957,1,572.0,3,1,3961,1728.0,1,2.0,0,0,0,1,0,1,1,0,1,0
11.842229212112828,72.0,4,6,1956,74.0,4,4,0,44,1,2,4,3,6,4,1956,2,297.0,3,3,3964,2392.0,3,2.0,0,0,0,0,0,1,1,1,0,0
11.915051671812876,74.0,4,6,1978,203.0,3,5,0,0,1,5,3,3,6,3,1978,3,440.0,3,3,3984,2072.0,2,1.5,0,1,0,0,0,1,1,1,0,0
11.589886506106357,60.0,4,4,1950,0.0,3,5,120,0,3,1,3,3,7,4,1940,1,296.0,2,2,3949,2265.0,1,2.0,0,0,0,1,0,1,1,0,1,0
11.573550086786664,60.0,4,4,2000,0.0,0,4,220,114,0,0,3,3,7,0,1900,0,0.0,0,1,3908,1294.0,1,2.0,0,0,0,1,0,0,0,0,0,0
12.175613438045463,74.0,4,7,2006,0.0,4,5,140,93,4,1,5,4,5,0,2006,2,826.0,3,3,4013,2480.0,4,2.0,0,0,0,1,1,0,1,1,0,0
11.771436160121729,70.0,4,5,1962,51.0,3,5,0,0,1,2,5,3,6,0,1977,1,624.0,3,3,3968,1976.0,2,2.0,0,0,0,0,0,1,1,0,1,0
11.744037185933616,63.0,4,5,1968,0.0,3,5,0,0,1,1,3,3,8,0,1968,1,792.0,3,3,3975,3120.0,3,2.0,0,0,0,1,0,1,1,0,1,0
11.695247021764184,70.0,4,5,1950,0.0,2,4,0,41,3,3,3,3,6,0,1950,2,195.0,3,3,3959,2446.0,1,2.0,0,0,0,1,0,1,1,1,0,0
12.269047444691562,70.0,4,7,2005,109.0,4,5,0,35,4,6,5,4,7,0,2004,2,606.0,3,3,4014,2957.0,4,3.0,0,0,0,0,1,0,1,1,0,0
12.154779351142624,40.0,3,8,1980,0.0,4,5,133,78,5,6,3,4,4,2,1980,3,484.0,3,3,3986,2452.0,4,2.0,0,0,0,1,0,1,1,1,0,0
12.11996994647676,63.0,3,6,1994,112.0,4,5,0,26,1,6,4,3,6,3,1993,3,402.0,3,3,3999,2329.0,3,2.5,0,0,0,0,1,0,1,1,0,0
12.05524975579559,93.0,3,7,1999,364.0,3,5,460,46,4,3,3,3,6,3,1963,1,276.0,3,3,3970,2376.0,3,2.5,0,0,0,0,0,1,1,0,0,0
11.512925464970229,67.0,4,4,1958,0.0,3,5,0,0,3,5,5,3,3,4,1958,1,288.0,2,3,3947,1632.0,1,2.0,0,0,0,1,0,1,1,0,1,0
12.2960778698166,85.0,4,7,2007,212.0,4,5,0,24,1,6,5,4,6,0,2007,2,814.0,3,3,4015,3128.0,4,2.0,0,0,0,0,1,0,1,1,0,0
12.0015054797889,60.0,4,6,2000,0.0,2,5,0,25,1,1,5,3,7,3,2003,1,672.0,4,3,3913,2394.0,1,2.0,0,0,1,1,0,0,0,0,1,0
12.238443025560624,59.0,3,7,2006,0.0,4,5,100,18,4,1,5,4,6,4,2006,2,534.0,3,3,4013,3035.0,3,2.5,0,0,0,1,1,0,1,1,0,1
12.007560729337492,65.0,4,6,2006,0.0,4,5,0,24,1,1,5,4,8,4,2005,3,390.0,3,3,4011,2184.0,4,2.5,0,1,0,1,1,0,1,1,0,1
11.665646551987892,60.0,4,5,2004,0.0,2,5,0,72,1,1,4,3,7,0,2001,1,390.0,3,1,3916,1726.0,1,1.0,0,0,1,1,0,0,1,0,1,0
12.144197241812089,63.0,3,7,2003,0.0,4,5,138,48,1,1,5,4,7,4,2002,3,400.0,3,3,4010,2560.0,3,2.5,0,1,0,1,1,0,1,0,0,0
12.072541252905651,72.0,3,5,1966,87.0,3,5,140,40,4,6,5,3,6,3,1966,3,432.0,3,3,3973,2073.0,3,2.5,0,0,0,0,0,1,1,0,0,0
12.111761966058932,38.0,3,8,1988,0.0,4,5,0,108,5,6,4,3,5,0,1988,2,480.0,3,3,3995,2345.0,5,3.0,0,0,0,1,0,1,1,1,0,0
11.542484267211773,60.0,4,5,1980,0.0,3,5,0,0,1,1,3,3,5,0,1981,2,576.0,3,3,3933,1810.0,1,1.0,1,0,1,1,0,0,1,0,1,0
13.053013299269535,88.5,4,10,2002,705.0,5,5,314,140,5,6,5,5,8,4,2001,2,804.0,3,3,4008,5266.0,5,3.5,0,0,0,0,1,0,1,1,0,0
11.915051671812876,66.0,3,6,1998,0.0,3,5,156,0,1,5,3,4,6,0,1959,1,297.0,3,3,3968,1976.0,3,3.0,0,0,0,1,0,1,1,1,0,0
11.867097278690842,24.0,4,7,1978,0.0,4,5,108,32,1,6,3,3,4,0,1978,1,319.0,3,3,3985,2116.0,3,2.0,0,0,0,1,0,1,1,1,0,0
11.824079893607152,54.0,4,5,1950,0.0,3,5,0,0,3,4,3,3,6,0,1973,1,352.0,3,3,3933,2712.0,4,1.0,1,0,0,1,1,0,1,0,1,0
11.827736204810265,69.196044921875,3,6,1994,0.0,4,5,0,48,1,6,5,3,5,0,1993,1,484.0,3,3,3999,1950.0,2,2.5,0,0,0,1,1,0,1,0,1,0
12.330500223905226,63.0,3,7,1988,102.0,4,5,0,48,3,6,5,5,6,5,1988,2,528.0,3,3,3996,3363.0,3,3.0,0,0,0,0,0,1,1,1,0,0
12.052338545588132,85.0,4,7,1990,0.0,4,5,192,0,5,6,4,4,5,1,1990,1,506.0,3,3,4000,2641.0,3,2.5,0,0,0,1,1,0,1,1,0,0
11.794337924408412,55.0,3,5,1976,0.0,3,5,0,0,4,5,4,3,6,0,1976,1,576.0,3,3,3982,1865.0,4,1.0,0,0,0,1,0,1,1,0,1,0
11.379394072345706,72.0,4,3,1950,340.0,0,4,0,0,0,0,2,3,6,0,1949,1,400.0,3,3,3955,1040.0,3,2.0,0,0,0,0,0,0,0,0,1,0
12.314927050442256,79.0,3,7,2001,513.0,3,5,0,0,1,6,5,3,7,3,2001,3,546.0,3,3,4009,2647.0,4,3.5,0,1,0,0,1,0,1,1,0,0
12.066810578196666,80.0,4,6,2005,237.0,3,5,0,36,1,1,3,4,7,4,1962,2,462.0,3,3,3970,2856.0,3,2.5,0,0,0,0,0,1,1,1,0,0
11.8635823365834,85.0,4,5,1991,0.0,3,5,0,0,1,3,5,3,4,0,1951,3,270.0,3,3,3957,1768.0,3,2.0,0,0,0,1,0,1,1,1,0,0
12.3570755190667,81.0,4,8,2006,0.0,4,5,0,140,1,1,5,4,7,4,2006,2,776.0,3,3,4012,2978.0,4,2.0,0,0,0,1,1,0,1,1,0,1
12.106252310247962,78.0,4,6,1999,99.0,3,5,265,0,1,5,2,4,5,2,1974,2,484.0,3,3,3980,2349.0,3,2.5,0,0,0,0,0,1,1,1,0,0
11.927680619985486,42.0,4,6,1973,0.0,4,5,728,20,1,5,4,3,10,4,1973,3,576.0,3,3,3979,3463.0,1,3.5,0,0,1,1,0,1,1,1,0,0
12.429216196844385,98.0,3,8,2006,248.0,4,5,0,44,1,1,5,4,7,4,2006,2,866.0,3,3,4013,3260.0,5,2.0,0,0,0,0,1,0,1,1,0,0
12.188417710291452,80.0,4,7,1988,42.0,4,5,228,66,1,6,3,3,7,3,1988,1,496.0,3,3,3998,2694.0,3,2.5,0,1,0,0,0,1,1,1,0,0
12.128111104060462,75.0,4,7,1987,0.0,3,4,0,148,1,1,3,3,8,4,1950,1,576.0,3,1,3886,3273.0,1,2.0,0,0,1,1,1,0,1,1,0,0
11.635143097694478,75.0,4,6,1969,200.0,3,5,0,0,4,4,3,3,5,0,1969,1,336.0,3,3,3978,2432.0,3,2.0,0,0,0,0,0,1,1,1,0,0
12.8790171187726,60.0,4,8,2007,0.0,4,5,140,0,4,6,5,4,7,4,2007,2,567.0,3,3,4014,2838.0,5,3.0,0,0,0,0,1,0,1,1,0,1
11.755871643580615,35.0,3,6,1975,250.0,4,5,0,0,5,6,3,3,4,0,1975,0,0.0,0,3,3981,1925.0,1,3.0,0,0,0,0,0,1,1,0,0,0
12.083905011555968,24.0,4,6,2000,216.0,4,5,0,32,1,6,5,4,4,0,2000,1,440.0,3,3,4007,2329.0,4,2.5,0,0,0,0,1,0,1,0,1,0
12.48748510496836,85.0,4,6,2004,353.0,4,5,193,127,4,1,5,4,9,4,2004,2,744.0,3,3,4011,3601.0,4,2.5,0,1,0,0,1,0,1,0,0,0
12.652359748158592,106.0,3,8,1998,0.0,5,5,147,0,3,6,5,4,8,3,1998,2,1105.0,4,3,4005,3582.0,4,3.5,0,1,0,1,1,0,1,1,0,0
12.691580461311874,75.0,4,10,2000,0.0,3,5,105,502,1,1,4,4,9,4,1988,1,880.0,4,3,3901,4012.0,1,3.5,0,0,1,1,0,0,1,0,1,0
12.524526376648708,80.0,3,8,1980,115.0,4,5,462,0,5,5,4,4,6,4,1980,2,864.0,3,3,3989,4028.0,5,3.0,0,0,0,0,0,1,1,1,0,0
12.577636201962656,82.0,3,7,1995,290.0,4,5,224,114,1,6,5,4,9,3,1995,2,721.0,3,3,4002,3723.0,5,2.5,0,1,0,0,1,0,1,1,0,0
12.037653993905211,39.0,3,6,2002,250.0,3,5,296,0,5,4,5,3,7,2,1974,3,461.0,3,3,3984,2702.0,2,3.0,0,0,0,0,0,1,1,1,0,0
11.396391648714276,50.0,4,5,1950,0.0,3,5,0,0,1,2,4,3,4,0,1921,1,205.0,3,3,3927,1232.0,2,1.0,1,0,1,1,0,1,1,0,1,0
12.10293188661066,63.0,3,6,1998,0.0,4,5,0,75,1,1,4,3,7,4,1998,3,393.0,3,3,4008,2254.0,3,2.5,0,1,0,1,1,0,1,1,0,0
12.556729517143344,85.0,3,8,2004,296.0,4,5,0,0,1,6,5,4,7,4,2003,2,880.0,3,3,4012,4835.0,5,3.0,0,0,0,0,1,0,1,1,0,0
11.648330101976432,70.0,4,5,1958,1.0,3,4,0,0,1,3,5,3,5,0,1958,2,275.0,3,3,3965,1824.0,3,1.0,0,0,0,1,0,1,1,1,0,0
12.26857785088157,84.0,4,7,2006,196.0,4,5,144,20,4,6,5,4,7,0,2005,2,782.0,3,3,4011,3104.0,4,2.0,0,0,0,0,1,0,1,1,0,1
12.13939851226218,67.0,2,7,2002,0.0,4,5,0,33,1,1,5,4,6,0,2001,2,605.0,3,3,4010,2843.0,4,2.0,0,0,0,1,1,0,1,1,0,0
12.078239274020287,34.0,4,6,1999,1129.0,4,5,0,32,1,6,4,3,5,2,1999,1,440.0,3,3,4006,2187.0,4,2.5,0,0,0,0,1,0,1,0,1,0
12.2783933071098,64.0,3,6,1968,0.0,4,5,0,0,1,4,5,3,7,4,1968,2,552.0,3,3,3975,2976.0,4,2.5,0,0,0,1,1,0,1,1,0,0
12.132964173709537,64.0,4,7,2004,0.0,4,5,0,45,1,6,5,4,6,0,2004,2,520.0,3,3,4012,2352.0,4,2.5,0,1,0,1,1,0,1,1,0,0
11.699405031912846,60.0,4,4,1970,0.0,3,5,96,0,1,5,3,4,5,0,1989,1,660.0,3,3,3979,1728.0,3,1.0,0,0,0,1,0,1,1,0,1,0
12.16597955196373,60.0,1,5,2005,0.0,4,5,100,40,4,1,5,3,7,4,2005,3,372.0,3,3,4011,2570.0,3,2.5,0,1,0,1,1,0,1,0,0,0
11.779128505744886,60.0,4,5,2008,0.0,3,5,0,0,1,5,5,4,5,5,1982,1,264.0,3,3,3990,1632.0,3,1.5,0,0,0,1,0,1,1,1,0,0
11.49272275765271,50.0,4,4,1950,0.0,0,3,92,0,0,0,3,3,9,0,1945,1,240.0,3,1,3954,1529.0,1,2.0,0,0,0,1,0,0,0,0,1,0
13.071070083016778,91.0,4,9,2008,554.0,4,5,0,0,5,6,5,5,7,4,2008,2,1348.0,4,3,4016,4547.0,4,3.0,0,0,0,0,1,0,1,1,0,0
11.112447898373103,60.0,4,5,1950,0.0,2,1,0,0,1,1,4,3,6,0,1920,1,338.0,1,1,3927,2038.0,1,1.0,1,0,1,1,0,0,1,0,1,0
12.693498620467778,86.0,4,8,2007,300.0,5,5,178,120,1,6,5,5,8,4,2007,3,789.0,3,3,4014,3743.0,5,2.5,0,1,0,0,1,0,1,1,0,1
12.409013489526863,44.0,3,7,2002,0.0,4,5,0,144,1,6,5,4,4,4,2002,2,576.0,3,3,4009,2818.0,3,2.5,0,0,0,1,1,0,1,1,0,0
11.976659481202368,66.0,4,5,2004,0.0,3,5,0,102,1,6,5,4,6,0,2004,1,576.0,3,3,4012,2228.0,2,2.5,0,0,0,1,1,0,1,0,1,0
11.957611286231677,79.0,4,5,1965,168.0,3,5,0,0,1,5,3,3,6,0,1965,2,515.0,3,3,3972,2146.0,3,2.5,0,0,0,0,0,1,1,1,0,0
13.226723392728571,105.0,4,10,2008,200.0,5,5,0,72,5,6,5,5,10,4,2008,3,672.0,3,3,4017,5496.0,5,3.0,0,0,0,0,1,0,1,1,0,0
11.998433280751929,80.0,3,6,1984,0.0,4,5,0,0,1,4,3,3,6,0,1984,1,516.0,3,3,3992,2464.0,5,2.0,0,0,0,1,1,0,1,1,0,0
12.321630986164449,73.0,4,6,1993,0.0,4,5,288,0,4,2,4,4,8,0,1993,1,920.0,3,3,3999,2784.0,2,4.0,0,0,0,1,1,0,1,1,0,0
11.79810440720389,63.0,3,6,1950,44.0,3,5,0,0,1,1,4,3,6,3,1950,2,738.0,3,3,3958,2976.0,3,2.5,0,0,0,0,0,1,1,1,0,0
12.100712129872347,63.0,4,7,2003,0.0,4,5,0,75,1,1,5,4,8,4,2003,3,393.0,3,3,4009,2292.0,3,2.5,0,1,0,1,1,0,1,1,0,0
11.809319478024031,60.0,4,5,2005,0.0,3,5,0,0,1,6,4,4,6,0,1982,1,264.0,3,3,3990,1690.0,3,1.0,0,0,0,1,0,1,1,1,0,0
12.991753427493052,66.0,2,10,2006,1031.0,5,5,192,0,5,1,5,4,10,4,2006,3,641.0,3,3,4012,4355.0,5,3.5,0,1,0,0,1,0,1,0,0,1
12.013700752882718,101.0,3,6,1962,305.0,4,5,64,110,5,6,4,3,6,4,1962,2,296.0,3,3,3970,2530.0,3,1.5,0,0,0,0,0,1,1,0,0,0
11.512925464970229,65.0,4,5,1967,60.0,3,5,0,0,1,4,3,3,5,0,1967,2,288.0,3,3,3976,1784.0,3,1.0,0,0,0,0,0,1,1,1,0,0
12.078239274020287,72.0,3,7,1960,128.0,3,5,0,0,1,4,4,3,5,4,1960,1,441.0,3,3,3969,2658.0,3,1.5,0,0,0,0,0,1,1,1,0,0
12.0435537160324,102.0,4,5,1974,0.0,3,5,0,418,3,5,3,3,6,4,1955,1,454.0,3,3,3961,3542.0,2,2.5,0,0,0,1,0,1,1,1,0,0
12.066810578196666,53.0,4,7,2007,130.0,4,5,143,20,1,1,5,4,7,3,2007,3,660.0,3,3,4016,2928.0,4,2.0,0,0,0,0,1,0,1,1,0,0
11.751942365440728,62.0,4,6,1950,0.0,3,5,0,0,1,3,3,3,6,4,1985,1,384.0,3,3,3933,2004.0,1,3.0,0,0,1,1,1,0,1,0,1,0
12.132964173709537,77.0,3,7,1999,0.0,4,5,0,103,1,1,5,3,7,3,1999,3,450.0,3,3,4007,2482.0,3,2.5,0,1,0,1,1,0,1,0,0,0
11.42190606658306,50.0,4,5,1996,0.0,2,4,144,20,1,1,4,3,4,0,1938,1,273.0,3,3,3947,1076.0,1,1.0,1,0,1,1,0,0,1,1,0,0
12.206072645530174,70.0,4,6,2003,120.0,4,5,192,23,4,6,5,4,7,0,2003,2,544.0,3,3,4009,3382.0,4,3.0,0,0,0,0,1,0,1,1,0,0
11.870599909242044,78.0,4,6,1950,320.0,3,5,0,0,3,3,5,3,7,4,1949,1,315.0,3,3,3956,2886.0,3,2.0,0,0,0,0,0,1,1,1,0,0
12.058152515453552,70.0,4,5,1958,0.0,3,5,0,0,1,5,5,4,8,4,1958,1,451.0,3,3,3964,2972.0,2,3.0,0,0,0,1,0,1,1,1,0,0
11.608235644774552,67.0,4,4,1963,20.0,3,5,0,0,1,4,3,3,4,0,2002,1,520.0,3,2,3970,2176.0,1,1.0,0,0,0,0,0,1,1,0,1,0
11.84939770159144,72.0,3,4,1957,160.0,3,5,0,0,1,4,3,3,6,4,1982,2,768.0,3,3,3966,2402.0,3,2.0,0,0,0,0,0,1,1,1,0,0
12.08069081199846,78.0,3,6,2006,0.0,4,5,0,22,1,6,4,4,6,4,2006,2,440.0,3,3,4013,2628.0,4,2.0,0,0,0,1,1,0,1,1,0,0
12.096257779522968,67.0,4,6,1991,88.0,4,5,112,51,1,6,4,4,6,0,1991,2,496.0,3,3,3999,2572.0,2,3.0,0,0,0,0,0,1,1,1,0,0
12.220961258023925,68.0,4,7,2007,80.0,4,5,264,98,1,6,5,4,6,0,2005,2,508.0,3,3,4012,2548.0,4,3.0,0,0,0,0,1,0,1,1,0,1
12.422505731952896,83.0,4,7,2007,0.0,4,5,0,56,4,1,5,4,7,0,2007,2,954.0,3,3,4014,3378.0,4,2.0,0,0,0,0,1,0,1,1,0,1
12.665078520566368,79.0,3,9,2008,406.0,5,5,0,95,5,6,5,5,7,0,2008,3,885.0,3,3,4017,3282.0,4,3.0,0,0,0,0,1,0,1,1,0,0
11.740857533016236,50.0,4,7,1950,0.0,3,5,135,0,1,1,3,3,5,4,1948,1,249.0,3,3,3956,1649.0,1,1.0,0,0,0,1,0,1,1,1,0,0
11.608235644774552,65.0,4,5,1959,164.0,3,5,0,0,1,3,4,2,5,0,1959,1,308.0,3,1,3967,1968.0,1,2.0,0,0,1,0,0,1,1,0,1,0
11.594505451962652,50.0,4,4,1950,0.0,3,4,0,0,1,5,4,2,5,0,1997,1,308.0,3,3,3927,1920.0,1,1.0,1,0,1,1,1,0,1,0,1,0
10.932981961904137,66.0,4,5,1952,0.0,3,4,0,0,4,1,3,2,4,0,1952,1,504.0,3,1,3962,1584.0,1,1.0,0,0,0,1,0,1,0,0,0,0
11.76756768334381,69.0,4,5,2009,0.0,3,5,0,100,1,4,5,4,7,4,1948,1,240.0,3,3,3958,2660.0,1,1.0,0,0,1,1,0,0,1,0,1,0
